,AG_ECO,MVT_DEBIT 2016 (kD),T_I (%),NBR_IMP,D_M_R (jours),R_R_B (%),MVT_CONFIE_CG (kD),ANC_DERN_IMP_J,NBR_JR_DEB,NBR_CPT_CLT,NBR_JOUR_DAUT,SAISIE_ARRET_CPTE,ANC_PREMIER_IMPAY,NBR_REPORT,NBR_REECHL,NBR_CONSOLD,NBRREP+REECHL+CONSOD 2016,IND_REP+REECHL+CONSOD 2016,BOOL_INTERD_CHQ,NBR_PREAVIS_CHQ,NBR_CHQ_REG,MONT_AUT (mD),MONT_UTIL_2016 (mD),Code_ACTIV,S ACTIV,SS ACTIV,DATE_ANC_RELATION_CLIENT_2 (year),LIB_CATP,COD_NAT1_PAYS,BOOL_RES_PERS,CODE_POSTAL,COD_GOUV_GOUV,COD_TRIB_TRIB,COD_SECT_PERS,FJ,COD_ETAT_CLT,COD_GRP_GRP,BCT_2015,BCT_2016,ENCOURS_2016,ENCOURS/ENG_2016 (%),IMP/ENG_2015 (%),IMP/ENG_2016 (%),DEB_UIB_2016 (kD),DEB/ENG_2016 (%),IMP_PR_2015,IMP_INT_2015,IMP_PR_2016,IMP_INT_2016,UIB / BCT2015 (%),UIB / BCT2016 (%),Croi_BCT,Croi_UIB,MVT_CREDIT_Binned,R_couverture_interets,R_liquidité,R_rotation_comptes_clients,R_marge_brute,R_levier_financier
18,1,5.63994003342061,2.93473961766645,13,1.17616912235746,2.03511433958205,69.3457992629633,2.66666666666667,1.86776859504132,1,145,0,0,2,0,0,2,1,0,0,1.90476190476191,0,3.80111248405865,-0.439097744360902,6,5,1.09454796411318,5,5,0,0,0,0,0,6,0,0,19.9556123866522,19.4518902706561,39.1317633265202,1.56345344355992,0,0,11.9677751509267,-0.436218698023638,0,0,0,0,-1.00189137791177,-0.771377341135838,0.0137651095389135,0.448198215249393,7k-50k,11.2309074573226,0.350700088307935,767.2187165,0.58203515231001,-1.72931254699615
19,1,2.42485427354481,8.5982201713909,60,1.41499039077514,1.28644627256926,32.6565582618838,5,1.89256198347107,0,0,0,0,0,0,0,2,0,0,0,6.17857142857143,0,2.46105074548762,-0.433082706766917,6,5,0.66784974859509,5,5,0,-0.328505650899958,0,0,0,6,0,0,1.83723612069123,1.51453475046332,7.73346992222975,1.39736766792905,0,0,5.78653675606489,-0.287485416143106,0,0,0,0,0.0877592632400955,0.00919540607717268,-0.177807805012157,-0.266942904604688,1k-3k,3.83332694445509,0.365245145071312,303.245362,0.421709708738295,-1.22954388461709
20,1,0.427274320665709,7.32432432432433,2,1.99308135810378,0.49275575661154,0,8,1.78512396694215,1,81,0,0,0,0,0,0,0,0,0,4.78571428571429,0,0.180632694795913,-0.457142857142857,0,8,1.12175884846692,5,5,0,0.36668061950607,0,0,0,6,0,0,0.103169179905106,0.264272102428524,1.03023615579486,1.245037695959,0,0,1.09700171166525,-0.206327119972644,0,0,0,0,-0.265516831838877,-0.511400009148051,0.714136413641828,0.019959224327144,0.3k-0.7k,4.50004500045001,0.0528576170495798,20.198846,0.0469257342676329,-1.12147571634316
21,1,0.284534578838927,0,0,0,0,0,0,-0.181818181818182,2,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,-0.158787285447469,-0.427067669172932,1,0,1.36034703736567,5,2,1,-0.596400167434073,0,0,0,5,0,0,-0.170845861979818,-0.152110399178237,0,0,0,0,-0.0309888480721913,-0.56091995180747,0,0,0,0,0.0877581738276697,0.109644603646381,-0.121949108959863,-0.177601677354203,0.3k-0.7k,0,0,0,0.168962906562565,-1
22,1,7.72509293277524,0,0,0,0,0,0,0.520661157024793,1,0,1,0,0,0,0,0,0,0,0,1.70238095238095,0,3.65689044537338,-0.421052631578947,18,6,1.98580301685892,5,5,0,1.67735454164923,0,0,0,6,0,0,1.97446891590512,0.622756967072403,0,0,0,0,0.491380286345542,-0.504586962224145,0,0,0,0,-0.0186195218154314,-0.0764400649369746,-0.799633666063693,-0.640465336572756,3k-7k,0,0,0,0.0107277036517838,-1
23,1,-0.167864020923076,0,0,0,0,0,0,-0.140495867768595,0,0,0,0,0,0,0,0,0,0,0,-0.0833333333333333,0,-0.156042101903257,-0.415037593984962,1,0,1.26096815537809,5,5,0,0.327835914608623,0,0,0,5,0,0,-0.179350502093442,-0.159141788775784,0,0,0,0,-0.0246519859054204,0.457003521825815,0,0,0,0,0.0695442782505502,0.113250021421374,6.52391473487566,4.2434164420678,0-0.001k,0,0,0,0,-1
24,1,1.34964557517182,0,0,0,0,0,0,0.603305785123967,1,11,0,0,0,0,0,0,0,0,0,2.04761904761905,0,0.707105306423521,-0.409022556390978,6,5,1.92309967465247,5,5,0,-0.659020510673922,0,0,0,6,0,0,-0.0312358868350789,-0.15880874264796,0,0,0,0,-0.0309888480721913,-0.56091995180747,0,0,0,0,0.0877440757182636,0.109644603646381,-1.27630010599545,-0.931436086434842,1k-3k,0,0,0,0.17310542764364,-1
25,1,4.02035187987563,1.37343441001978,1,1.75118513773222,2.21117295029526,53.1055302569702,9.66666666666667,0.603305785123967,0,0,0,0,0,0,0,0,0,0,0,1.5,277405.759,5.71706255924894,-0.403007518796993,6,5,1.69476486246673,5,5,0,-0.676098786102972,0,0,0,6,0,0,0.557772659641685,1.49354910231907,6.19773402805395,1.19577036447722,0,0,-0.0309888480721913,-0.56091995180747,0,0,0,0,-0.484850533498493,-0.0563870155817724,1.70304942811593,1.97156484955282,3k-7k,23.9980801535877,0.397133906351041,243.025979,0.222958726709807,-1.00086861210856
26,1,0.588253630073675,5.99274884640738,4,1.98026905829596,1.58670161870198,8.06333056220764,22.3333333333333,1.62809917355372,0,0,0,0,0,0,0,0,0,0,6,1.29761904761905,0,0.972612648697136,-0.390977443609023,20,2,2.73784876269348,5,5,0,-0.315110925073252,0,0,0,6,0,0,0.231845843743329,0.29090456638049,0.512033160402098,0.43796343678313,0,0,3.49533130564678,0.223665552583172,0,0,0,0,-0.223531458445636,-0.264110344958728,0.175411032177193,-0.0438827311956991,1k-3k,5.49994500054999,0.211628762166266,20.07788,0.590288439016664,-1.04425152533074
27,1,4.66491401526697,19.3882663150956,10,1.38680333119795,1.40176534199963,29.627784050724,8,1.74380165289256,4,126,0,0,0,0,0,0,0,0,1,3.8452380952381,0,3.68797249064419,-0.384962406015038,5,6,0.51207729468599,5,5,0,-0.337547090832985,0,0,0,5,0,0,2.71389631161654,2.84081424165116,11.5873106902244,1.12131404128764,0,0,13.3757257614487,-0.223441734191937,0,0,0,0,-0.0103764764609066,0.0623894064381575,0.0976832856776307,0.000649991984629774,3k-7k,1.6999864001088,0.225073927080132,90.872487,0.295187329761526,-1.17657292530925
28,1,-0.167701375361869,0,0,0,0,0,0,-0.140495867768595,0,0,0,0,0,0,0,0,0,0,0,-0.0833333333333333,0,-0.135292294995041,-0.403007518796993,6,5,1.17302573203194,5,5,0,-0.311092507325241,0,0,0,6,0,0,-0.175810477828184,-0.155710291031798,0,0,0,0,0.0232459649043724,0.457003521825815,0,0,0,0,0.0874735256829649,0.110060923427084,0.146705166591654,-0.00168632269237262,0-0.001k,0,0,0,0,-1
29,1,0.580876272739369,0,0,1.28122998078155,2.26471071151549,3.35406300795355,0,0.479338842975207,0,0,0,0,0,0,0,0,0,0,6,1.21428571428571,29869.512,0.736850466904145,-0.553383458646617,7,2,0.790495908508331,5,5,0,-0.609794893260779,0,0,0,5,0,0,3.7977230134832,3.30530506931756,0.761742804968871,1.58849862962515,0.531048642556026,0,0.285362586453929,-0.389316086733186,19.580953,0,0,0,-1.2518494548023,-1.2089994288345,-0.123134490319512,-0.197065451718321,0.3k-0.7k,0,0.141537373935482,29.869512,0.326647095056556,-1.00098550558439
30,1,-0.126093028978091,0,0,0,0,0,0,0.355371900826446,0,12,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0.746332661868215,-0.378947368421053,6,5,1.19156068224391,5,5,0,-1.01163666806195,0,0,0,6,0,0,-0.0127719784551978,-0.0527017431596909,0,0,0,0,1.4610400214805,0.457003521825815,0,0,0,0,0.0877460687007687,0.109625585210208,-0.429175303721107,-0.378234787600591,0.07k-0.1k,0,0,0,0.717137108493064,-1
31,1,0.73299795832873,2.2574159525379,5,1.10903267136451,2.11143509056012,6.29682478627176,5,1.90082644628099,0,120,0,0,0,0,0,0,0,0,0,1.5952380952381,0,0.520052675039294,-0.372932330827068,23,6,1.25426402445036,5,5,0,1.67735454164923,0,0,0,6,0,0,0.757288427231583,0.606796947576107,0.507130945313082,0.284898774042436,0,0,5.89603209100076,0.305215276982676,0,0,0,0,-0.315715686054485,-0.36893423083327,-0.193761670557193,-0.284205763869086,1k-3k,14.600671630895,0.114859137680004,19.885654,0.689473986788879,-1.03651504900116
32,1,5.12174038055238,0,0,0,0,0,0,0.0578512396694215,2,0,0,0,0,0,0,0,0,0,0,3.14285714285714,0,2.6559967921644,-0.366917293233083,6,5,2.75165138519176,5,5,0,-0.676098786102972,0,0,0,5,0,0,8.1294812148076,3.38198052054361,0,0,0,0,-0.0309888480721913,-0.56091995180747,0,0,0,0,0.0685024270196427,0.109645267538097,-0.715716858724202,-0.560166035700524,7k-50k,0,0,0,0.677464470927716,-1
33,1,0.469478586606338,0,0,2.22729019859065,2.26471071151549,17.9200178675567,0,1.27272727272727,0,26,0,0,0,0,0,0,0,0,15,0.952380952380952,0,0.406912681624834,-0.360902255639098,30,2,1.40767031450261,5,5,0,-0.328505650899958,0,0,0,6,0,0,0.763381559906329,0.649221036914795,1.56954150577578,1.06980612085164,0,0,2.49552130495547,-0.112967317649721,0,0,0,0,-0.687338285444139,-0.564584359876257,-0.140877751680597,-0.0823253000257553,0.3k-0.7k,0,0.827641321401284,61.544971,0.270465623081644,-1.18216709428078
34,1,-0.0274592010091559,0,0,0,0,0,0,0.256198347107438,0,0,0,0,0,0,0,0,0,0,0,-0.0714285714285714,0,0.0160817526059294,-0.354887218045113,6,5,1.11623779946761,5,5,0,1.35588112180829,0,0,0,6,0,0,-0.149541352310724,-0.158142650392312,0,0,0,0,-0.0106986456091891,0.457003521825815,0,0,0,0,0.0878416999691382,0.111242764744658,-1.21866324415221,-0.893750414875226,0.03k-0.07k,0,0,0,-0.495734850157059,-1
35,1,0.70112022649084,32.95978905735,3,0,0,0,38,0.710743801652893,1,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,2.9280017416318,-0.348872180451128,7,4,1.40057182293207,5,5,0,-0.676098786102972,0,0,0,6,0,0,0.842351992121837,0.363897799743854,0,0,0,0,4.964097626163,0.378422120513486,0,0,0,0,-0.411036847775347,-0.245971994585708,-0.601058532722072,-0.422295967108755,0.3k-0.7k,1,0,0,-0.0685392362598562,-1
36,1,0.0250689236066779,0,0,0.832799487508008,2.26471071151549,7.90644348764781,0,-0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,21724.742,0.332800147914702,-0.348872180451128,7,4,1.45026126392586,5,5,0,0.384763499372122,0,0,0,6,0,0,0.134952161399361,-0.159594581825972,0,0.508523947801085,0,0.0202189366304813,-0.0309888480721913,0,0,0,0,0,-0.403175098416894,-1.26222819753004,-1.28336220788258,-0.936047950195472,0.1k-0.3k,0,0.979840634380643,0,0.407341191313861,-1
37,1,-0.166663394083494,0,0,0,0,0,0,-0.132231404958678,0,0,0,0,0,0,0,0,0,0,0,-0.0833333333333333,0,-0.0121647102659287,-0.390977443609023,20,2,1.90338164251208,5,5,0,-0.676098786102972,0,0,0,6,0,0,-0.154853534177862,-0.142830012695045,0,0,0,0,0.20300134660541,0.457003521825815,0,0,0,0,0.0876909397604278,0.109551818499337,-0.374835809563429,-0.342757703780905,0.001k-0.003k,0,0,0,0.55602,-1
38,1,0.592323850886774,0,0,15.8872517616912,2.26471071151549,0,0,1.86776859504132,0,27,0,0,0,0,0,0,0,0,0,2.64285714285714,0,0.972612648697136,-0.336842105263158,21,6,1.1107167504683,5,5,0,-0.325156969443282,0,0,0,6,0,0,0.179397702416978,0.364518986903616,0,0,0,0,3.00597582430515,0.408419512676583,0,0,0,0,-1.04131881656448,-0.664184688781011,0.661849181455607,1.96798049739056,1k-3k,0,0,0,0.669458126558377,-1
39,1,1.84649816414868,8.23994726433751,4,1.63382447149263,1.72027425646716,3.7888402218555,50.3333333333333,1.90909090909091,0,39,0,0,0,0,0,0,0,0,10,2.3452380952381,0,0.293772688210373,-0.330827067669173,6,5,1.10953366853988,5,5,0,1.67099204688154,0,0,0,6,0,0,0.16231118529667,0.147017412886453,0.792059924355307,0.724215958268323,0,0,2.62655527492534,0.0711560587666468,0,0,0,0,0.0877668623716548,0.109652590164226,-0.0884958851718025,-0.155755785690804,1k-3k,4,0.0463255870351825,31.058309,0.533304841639948,-1.02523099658231
40,1,-0.114124981203665,0,0,0,2.26471071151549,0,0,1.1404958677686,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0,0.00551434145302674,-0.324812030075188,27,2,0.935620625061619,5,5,0,-0.00703223105902051,0,0,0,3,0,0,-0.131562319981721,-0.130350138129946,0,0,0,0,0.348277873688616,0.457003521825815,0,0,0,0,-0.235079441920817,0.0123913734064123,-0.469696285150079,-0.293723302414587,0.1k-0.3k,0,0,0,0.789639761235997,-1
41,1,-0.166677668351399,0,0,0,0,0,0,-0.0991735537190083,0,0,0,0,0,0,0,0,0,0,0,-0.0833333333333333,0,-0.0502137805632065,-0.475187969924812,6,5,0.921818002563344,5,5,0,-0.676098786102972,0,0,0,6,0,0,-0.161676126398176,-0.144136002567075,0,0,0,0,0.184776874083319,0.457003521825815,0,0,0,0,0.0878691214149425,0.10957586056484,-0.123633536949599,-0.178799842846793,0.01-0.03k,0,0,0,0.929192474836657,-1
42,1,1.82786995879185,0,0,0,0,0,0,1.85123966942149,1,0,0,0,0,0,0,0,0,0,0,-0.0833333333333333,0,14.2544080600117,-0.318796992481203,6,5,2.47007788622695,5,5,0,-0.676098786102972,0,0,0,6,0,0,4.20068075739356,4.16736690550565,0,0,0,0,33.0335861320928,0.457003521825815,0,0,0,0,-0.646937848994927,-0.511195017994816,0.0322345354138199,0.0575242694291726,1k-3k,0,0,0,0.49310641350803,-1
43,1,22.4992432111839,5.31608437705999,5,1.48776425368354,2.09168681315571,132.815331356321,38.6666666666667,1.82644628099174,2,51,0,0,0,0,0,0,0,0,0,3.32142857142857,0,4.36681245113095,-0.451127819548872,6,5,3.72020112392783,5,5,0,0.0103809125156969,0,0,0,6,0,0,9.83974631971568,12.6628197967857,41.3243635016231,0.912968292738996,0,0,44.9181250016813,-0.302605068586889,0,0,0,0,0.0180883155923827,0.0954480983149675,0.421002428504643,0.223346958733578,7k-50k,6.2000124000248,0.204682235692627,540.137941333333,0.2851790025977,-1.12881540103688
44,1,-0.136787246001329,0,0,0,0,0,0,0.421487603305785,0,0,0,0,0,0,0,0,0,0,0,0.392857142857143,0,0.119291222518416,-0.403007518796993,6,5,1.46130336192448,5,5,0,-0.676768522394307,0,0,0,6,0,0,-0.142019337114365,-0.140745667827651,0,0,0,0,0.226883332563325,0.457003521825815,0,0,0,0,0.0718160610586331,0.082384998117029,-0.612332409847051,-0.501582988900944,0.03k-0.07k,0,0,0,0.581889967472161,-1
45,1,2.31220250948893,0,0,0.51249199231262,2.26471071151549,3.75474296775154,0,1.27272727272727,0,0,0,0,0,0,0,0,0,0,0,2.04761904761905,0,2.10401258284174,-0.306766917293233,25,0,0.885142462782214,5,5,0,0.0147341984093763,0,0,0,12,0,0,0.417012712978051,0.388558181568142,1.42813170426945,0.730410630167917,0,0,4.69527641869872,0.067855664167973,0,0,0,0,0.0877581738276697,0.109648668232686,-0.0594249778862037,-0.136768708826479,3k-7k,0,0.0331897603875301,56,0.66886736573426,-1.03738932978713
46,1,35.5559960186542,3.66216216216216,6,1.10083279948751,2.13317631339067,29.169059347586,23.6666666666667,0.586776859504132,0,5,0,0,0,0,0,0,0,0,0,5.53571428571429,129859.237,2.7796673583499,-0.300751879699248,21,6,2.92517006802721,5,5,0,-0.676768522394307,0,0,0,5,0,0,4.88097472959042,3.95862182518633,1.9072323005852,0.143226230848571,0,0,-0.0309888480721913,-0.56091995180747,0,0,0,0,0.00599213105738859,-0.0186089624351652,-0.19956323820113,-0.254509359504929,7k-50k,9.00009000090001,0.0250159648959341,74.786526,0.189074202838714,-1.00049148791226
47,1,0.0152656638601834,0,0,0,0,0,0,0.735537190082645,0,0,0,0,0,0,0,0,0,0,0,0.202380952380952,0,2.2835020545742,-0.288721804511278,30,2,0.972690525485557,5,5,0,0.00937630807869402,0,0,0,6,0,0,10.2937748136928,6.4225981152957,0,0,0,0,5.48157499006323,0.457003521825815,0,0,0,0,-1.25086517602049,-1.17991636917352,-0.446380979855463,-0.126042841409226,0.3k-0.7k,0,0,0,0.794735591168568,-1
48,1,0.560030037388884,0,0,0,0,0,0,1.76859504132231,0,0,0,0,0,0,0,0,0,0,4,3.79761904761905,0,1.67654556627531,-0.282706766917293,0,2,0.957310460416051,5,5,0,-0.676098786102972,0,0,0,6,0,0,0.254523453733492,0.293520288215874,0,0,0,0,3.42751108505589,0.457003521825815,0,0,0,0,-0.781181394149368,-0.512059970519428,0.107205233640934,0.380566407370448,1k-3k,0,0,0,0.847428247825307,-1
